0.10,0.10,10.00,10.00,30.00,35.00,50.00,20.00,20.00,0.10,0.10,0.10,0.10,0.10,5.00,0.10,5.00,0.10,25.00,0.10,15.00,30.00,0.10,5.00,15.00,0.10,10.00,20.00,15.00,20.00,0.10,20.00,0.10,5.00,0.10,45.00,15.00,60.00,0.10,0.10,0.10,15.00,0.10,0.10,0.10,30.00,10.00,20.00,5.00,25.00,0.10,10.00,5.00,25.00,10.00,15.00,0.10,0.10,0.10,0.10,20.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,10.00,0.10,0.10,0.10,0.10,0.10,5.00,0.10,15.00,5.00,15.00
4.00,0.10,0.10,0.10,4.00,0.10,8.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,4.00,4.00,12.00,0.10,8.00,4.00,16.00,0.10,8.00,0.10,52.00,0.10,52.00,0.10,4.00,0.10,4.00,0.10,0.10,0.10,28.00,16.00,16.00,4.00,0.10,0.10,4.00,0.10,4.00,4.00,12.00,8.00,0.10,8.00,0.10,8.00,4.00,16.00,8.00,0.10,0.10,0.10,0.10,0.10,4.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,4.00,0.10,0.10,0.10,4.00,0.10,0.10,8.00,0.10,24.00,8.00
0.10,0.10,4.00,0.10,12.00,20.00,24.00,20.00,16.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,8.00,0.10,24.00,0.10,20.00,0.10,0.10,16.00,20.00,8.00,0.10,4.00,0.10,24.00,0.10,20.00,0.10,8.00,0.10,44.00,4.00,28.00,0.10,4.00,0.10,12.00,0.10,0.10,0.10,40.00,16.00,20.00,0.10,12.00,0.10,4.00,0.10,44.00,12.00,12.00,0.10,0.10,0.10,0.10,20.00,0.10,0.10,12.00,0.10,0.10,0.10,0.10,0.10,4.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,4.00,0.10,0.10,0.10,0.10,0.10,0.10,4.00,8.00,12.00,8.00
0.10,8.00,0.10,4.00,0.10,0.10,4.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,4.00,0.10,20.00,0.10,4.00,0.10,8.00,0.10,8.00,8.00,16.00,0.10,4.00,0.10,8.00,0.10,0.10,0.10,0.10,4.00,0.10,4.00,0.10,0.10,4.00,0.10,0.10,4.00,8.00,4.00,0.10,0.10,0.10,4.00,0.10,4.00,8.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,8.00,0.10,4.00,8.00,0.10
0.10,0.10,5.00,0.10,30.00,15.00,10.00,15.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,15.00,0.10,10.00,0.10,0.10,5.00,10.00,5.00,20.00,15.00,10.00,15.00,5.00,30.00,0.10,0.10,0.10,20.00,0.10,25.00,0.10,0.10,0.10,25.00,0.10,0.10,0.10,5.00,0.10,10.00,0.10,5.00,5.00,0.10,10.00,25.00,15.00,0.10,5.00,10.00,0.10,0.10,5.00,0.10,5.00,0.10,0.10,0.10,0.10,0.10,0.10,5.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,5.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,10.00,20.00,10.00
0.10,4.00,0.10,0.10,4.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,28.00,0.10,4.00,0.10,12.00,0.10,4.00,0.10,8.00,4.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,20.00,0.10,0.10,0.10,4.00,0.10,0.10,12.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,4.00,0.10,0.10,8.00,0.10,0.10,4.00,0.10,16.00,24.00,20.00
0.10,4.00,12.00,4.00,20.00,20.00,24.00,4.00,12.00,0.10,0.10,0.10,0.10,0.10,4.00,0.10,8.00,0.10,8.00,0.10,4.00,0.10,0.10,0.10,12.00,8.00,0.10,4.00,0.10,4.00,0.10,0.10,0.10,4.00,0.10,20.00,0.10,20.00,0.10,0.10,0.10,4.00,0.10,0.10,0.10,8.00,0.10,12.00,0.10,20.00,0.10,0.10,4.00,12.00,0.10,4.00,0.10,0.10,0.10,0.10,32.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,12.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,4.00,0.10,0.10,12.00,8.00
0.10,0.10,0.10,0.10,0.10,0.10,12.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,12.00,0.10,0.10,8.00,8.00,0.10,16.00,0.10,20.00,0.10,16.00,0.10,4.00,12.00,4.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,8.00,0.10,0.10,0.10,0.10,0.10,4.00,0.10,0.10,4.00,4.00,0.10,24.00,4.00,0.10,4.00,0.10,0.10,0.10,0.10,0.10,4.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,4.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,4.00,16.00,4.00
0.10,0.10,0.10,4.00,32.00,12.00,36.00,44.00,8.00,0.10,4.00,0.10,0.10,0.10,0.10,0.10,4.00,0.10,4.00,0.10,4.00,0.10,0.10,0.10,4.00,0.10,0.10,4.00,0.10,20.00,0.10,8.00,0.10,8.00,0.10,44.00,8.00,28.00,0.10,8.00,0.10,16.00,0.10,0.10,0.10,0.10,0.10,12.00,8.00,0.10,4.00,0.10,0.10,8.00,8.00,4.00,4.00,8.00,4.00,0.10,24.00,8.00,8.00,4.00,0.10,0.10,0.10,0.10,0.10,8.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,4.00,0.10,0.10,0.10,8.00,0.10,0.10,0.10,0.10,0.10,0.10,8.00,0.10,16.00,12.00
0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,8.00,0.10,12.00,0.10,0.10,0.10,4.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,4.00,0.10,8.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,4.00,8.00,8.00
0.10,4.00,0.10,12.00,20.00,8.00,8.00,32.00,8.00,0.10,0.10,0.10,0.10,0.10,8.00,0.10,12.00,0.10,4.00,0.10,4.00,0.10,0.10,0.10,4.00,8.00,0.10,12.00,0.10,28.00,8.00,8.00,0.10,0.10,0.10,20.00,4.00,20.00,0.10,4.00,0.10,12.00,0.10,0.10,0.10,16.00,8.00,16.00,0.10,0.10,4.00,8.00,16.00,8.00,28.00,4.00,4.00,12.00,0.10,0.10,16.00,4.00,20.00,4.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,4.00,0.10,0.10,0.10,0.10,0.10,0.10,4.00,12.00,16.00,16.00
0.10,0.10,8.00,8.00,16.00,28.00,28.00,24.00,16.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,4.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,4.00,0.10,24.00,0.10,12.00,0.10,56.00,4.00,16.00,0.10,0.10,0.10,4.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,4.00,0.10,4.00,0.10,20.00,0.10,20.00,0.10,0.10,0.10,0.10,0.10,0.10,4.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,8.00,20.00,0.10
0.10,0.10,0.10,12.00,36.00,12.00,40.00,24.00,4.00,0.10,0.10,0.10,0.10,0.10,4.00,0.10,12.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,4.00,0.10,20.00,0.10,12.00,0.10,24.00,16.00,32.00,0.10,4.00,0.10,8.00,0.10,0.10,0.10,0.10,12.00,12.00,4.00,0.10,0.10,0.10,0.10,4.00,0.10,8.00,4.00,0.10,0.10,0.10,4.00,0.10,8.00,8.00,0.10,0.10,0.10,0.10,0.10,4.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,4.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,12.00,0.10,4.00
0.10,0.10,4.00,8.00,12.00,16.00,16.00,32.00,12.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,4.00,0.10,8.00,0.10,16.00,0.10,0.10,0.10,8.00,4.00,0.10,8.00,0.10,0.10,0.10,4.00,0.10,8.00,0.10,60.00,8.00,28.00,0.10,0.10,0.10,4.00,0.10,0.10,0.10,12.00,16.00,0.10,4.00,0.10,0.10,0.10,4.00,28.00,4.00,12.00,4.00,4.00,12.00,0.10,4.00,0.10,8.00,8.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,8.00,0.10,0.10,0.10,0.10,0.10,4.00,0.10,4.00,8.00,8.00
0.10,0.10,0.10,8.00,40.00,20.00,52.00,4.00,16.00,0.10,0.10,0.10,0.10,4.00,0.10,0.10,4.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,24.00,0.10,12.00,0.10,44.00,4.00,36.00,0.10,0.10,0.10,4.00,0.10,0.10,0.10,0.10,8.00,16.00,0.10,4.00,0.10,0.10,0.10,0.10,4.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,12.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,8.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,8.00,0.10,8.00,0.10
0.10,0.10,4.00,8.00,12.00,4.00,12.00,0.10,8.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,4.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,8.00,0.10,12.00,0.10,8.00,0.10,0.10,0.10,40.00,0.10,12.00,0.10,4.00,0.10,8.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,16.00,0.10,4.00,4.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,4.00,0.10,0.10,0.10,0.10,4.00,0.10,0.10,4.00,8.00,12.00,0.10,8.00
0.10,0.10,0.10,12.00,16.00,24.00,28.00,24.00,16.00,0.10,0.10,0.10,0.10,0.10,4.00,0.10,12.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,4.00,0.10,12.00,0.10,40.00,4.00,36.00,0.10,4.00,0.10,8.00,0.10,0.10,0.10,0.10,0.10,24.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,8.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,12.00,0.10
0.10,0.10,0.10,8.00,36.00,20.00,48.00,0.10,12.00,0.10,0.10,0.10,0.10,0.10,4.00,0.10,20.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,12.00,0.10,16.00,0.10,12.00,0.10,52.00,4.00,40.00,0.10,0.10,0.10,4.00,0.10,0.10,0.10,0.10,0.10,4.00,8.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,4.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,4.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,4.00,0.10
0.10,0.10,8.00,0.10,36.00,36.00,36.00,12.00,8.00,0.10,0.10,0.10,0.10,4.00,0.10,4.00,4.00,8.00,28.00,4.00,16.00,4.00,0.10,0.10,20.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,4.00,12.00,0.10,56.00,0.10,64.00,0.10,8.00,0.10,8.00,0.10,0.10,0.10,0.10,0.10,12.00,0.10,4.00,0.10,0.10,0.10,20.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,4.00,0.10
4.00,0.10,0.10,16.00,20.00,32.00,48.00,20.00,12.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,12.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,12.00,4.00,0.10,0.10,60.00,0.10,52.00,0.10,0.10,0.10,16.00,0.10,0.10,0.10,0.10,0.10,12.00,0.10,0.10,4.00,0.10,0.10,0.10,4.00,0.10,0.10,0.10,0.10,0.10,8.00,0.10,4.00,0.10,0.10,0.10,0.10,0.10,0.10,4.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,4.00,0.10,0.10,12.00,0.10
4.00,0.10,8.00,4.00,28.00,28.00,28.00,8.00,24.00,0.10,0.10,0.10,0.10,8.00,0.10,0.10,8.00,0.10,0.10,0.10,0.10,12.00,0.10,0.10,0.10,0.10,4.00,4.00,0.10,0.10,0.10,0.10,0.10,24.00,0.10,36.00,8.00,44.00,0.10,0.10,0.10,8.00,0.10,0.10,0.10,0.10,0.10,8.00,0.10,4.00,0.10,0.10,0.10,4.00,0.10,4.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10
0.10,4.00,4.00,0.10,20.00,20.00,20.00,12.00,4.00,4.00,0.10,0.10,0.10,12.00,0.10,8.00,4.00,8.00,16.00,0.10,8.00,4.00,0.10,0.10,12.00,0.10,0.10,0.10,0.10,0.10,0.10,16.00,0.10,0.10,0.10,36.00,12.00,32.00,0.10,0.10,0.10,20.00,0.10,0.10,0.10,8.00,16.00,12.00,0.10,24.00,0.10,0.10,0.10,12.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,12.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,4.00,12.00,0.10
0.10,0.10,8.00,8.00,8.00,16.00,12.00,24.00,20.00,0.10,0.10,8.00,4.00,4.00,4.00,4.00,4.00,8.00,24.00,4.00,16.00,4.00,4.00,4.00,8.00,0.10,8.00,0.10,0.10,0.10,0.10,0.10,0.10,12.00,0.10,20.00,8.00,36.00,0.10,4.00,0.10,8.00,0.10,0.10,0.10,0.10,4.00,4.00,0.10,0.10,4.00,4.00,0.10,16.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,4.00,0.10
0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,8.00,0.10,4.00,0.10,20.00,0.10,20.00,12.00,16.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,4.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,4.00,12.00,0.10,0.10,12.00,4.00,0.10,4.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,4.00,4.00,12.00,0.10
0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,4.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,8.00,0.10,16.00,0.10,12.00,0.10,16.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,4.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,4.00,0.10,0.10,0.10,0.10,0.10,20.00,4.00,12.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,8.00,0.10,0.10,0.10,0.10,4.00,12.00,4.00
0.10,0.10,0.10,4.00,0.10,8.00,0.10,12.00,4.00,16.00,4.00,12.00,0.10,4.00,4.00,8.00,8.00,28.00,32.00,4.00,20.00,8.00,4.00,12.00,36.00,4.00,8.00,4.00,8.00,16.00,8.00,12.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,8.00,0.10,0.10,0.10,4.00,24.00,0.10,8.00,8.00,8.00,12.00,0.10,40.00,4.00,12.00,0.10,8.00,0.10,0.10,28.00,20.00,20.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,28.00,8.00
